vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a56dc3b61b6dd44db47c83,LDAP Injection,CWE-90,62,62,21,58,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01490.java,ldapi,DirContextSearch-S-S^-O[]-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c84,LDAP Injection,CWE-90,62,62,21,58,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01490.java,ldapi,DirContextSearch-S-S^-O[]-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c85,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01491.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c86,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01491.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c87,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01492.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c88,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01492.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c89,Path Traversal,CWE-22,50,52,22,96,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01493.java,pathtraver,File-F-S^.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8a,Path Traversal,CWE-22,50,51,22,87,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01494.java,pathtraver,File-S-S^.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8b,Path Traversal,CWE-22,70,70,26,64,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01495.java,pathtraver,File-URI-2.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8c,Path Traversal,CWE-22,55,55,19,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01496.java,pathtraver,FileInputStream-S.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8d,Path Traversal,CWE-22,56,56,13,75,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01497.java,pathtraver,FileOutputStream-F.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8e,Path Traversal,CWE-22,69,69,21,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01497.java,pathtraver,FileOutputStream-F.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c8f,Path Traversal,CWE-22,61,62,34,92,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01498.java,pathtraver,FileOutputStream-FD.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c90,Path Traversal,CWE-22,56,56,13,64,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01499.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c91,Path Traversal,CWE-22,69,69,21,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01499.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c92,LDAP Injection,CWE-90,63,63,21,49,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01501.java,ldapi,InitialDirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c93,LDAP Injection,CWE-90,63,63,21,49,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01501.java,ldapi,InitialDirContextSearch-S-S^-SC.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c94,Weak Random Number,CWE-330,50,50,24,47,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01502.java,weakrand,MathRandom.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c95,Sensitive Cookie with Improper SameSite Attribute,CWE-352,87,87,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01502.java,w-419,None,None
67a56dc3b61b6dd44db47c96,Weak Hash Algorithm,CWE-328,56,56,17,83,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,hash,MessageDigestGetInstance-S-P.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c97,Weak Hash Algorithm,CWE-328,58,58,17,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01503.java,hash,MessageDigestGetInstance-S-P.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c98,Weak Hash Algorithm,CWE-328,51,51,86,91,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01504.java,hash,MessageDigestGetInstance-S.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c99,Command Injection,CWE-78,64,64,9,25,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01516.java,cmdi,ProcessBuilderCommand-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c9a,Command Injection,CWE-78,62,62,9,54,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,cmdi,ProcessBuilderInit-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c9b,Command Injection,CWE-78,62,62,29,53,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,cmdi,ProcessBuilderInit-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c9c,Command Injection,CWE-78,65,65,13,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01517.java,cmdi,ProcessBuilderInit-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c9d,Weak Random Number,CWE-330,50,50,22,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,weakrand,RandomNextFloat.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47c9e,Sensitive Cookie with Improper SameSite Attribute,CWE-352,86,86,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01518.java,w-419,None,None
67a56dc3b61b6dd44db47c9f,Weak Random Number,CWE-330,50,50,22,56,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,weakrand,RandomNextFloat.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47ca0,Sensitive Cookie with Improper SameSite Attribute,CWE-352,86,86,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,w-419,None,None
67a56dc3b61b6dd44db47ca1,Weak Random Number,CWE-330,50,50,18,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,weakrand,RandomNextLong.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47ca2,Sensitive Cookie with Improper SameSite Attribute,CWE-352,86,86,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01520.java,w-419,None,None
67a56dc3b61b6dd44db47ca3,Insecure Cookie,CWE-614,67,67,9,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,securecookie,ResponseAddCookie-Nonsecure.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47ca4,Insecure Cookie,CWE-614,67,67,9,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,securecookie,ResponseAddCookie-Nonsecure.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47ca5,Sensitive Cookie with Improper SameSite Attribute,CWE-352,71,71,9,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01521.java,w-419,None,None
67a56dc3b61b6dd44db47ca6,Sensitive Cookie with Improper SameSite Attribute,CWE-352,71,71,9,36,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01522.java,w-419,None,None
67a56dc3b61b6dd44db47ca7,Sensitive Cookie with Improper SameSite Attribute,CWE-352,71,71,9,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01523.java,w-419,None,None
67a56dc3b61b6dd44db47ca8,Sensitive Cookie with Improper SameSite Attribute,CWE-352,71,71,9,36,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01524.java,w-419,None,None
67a56dc3b61b6dd44db47ca9,Command Injection,CWE-78,59,59,13,43,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01526.java,cmdi,RuntimeExec-S.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47caa,Command Injection,CWE-78,59,59,13,43,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01527.java,cmdi,RuntimeExec-S.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cab,Command Injection,CWE-78,59,59,13,43,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01528.java,cmdi,RuntimeExec-S.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cac,Command Injection,CWE-78,71,71,13,38,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01529.java,cmdi,RuntimeExec-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cad,Command Injection,CWE-78,73,73,13,47,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01530.java,cmdi,RuntimeExec-S[]^-S[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cae,Command Injection,CWE-78,59,59,13,47,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01531.java,cmdi,RuntimeExec-S[]-S[]^.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47caf,Command Injection,CWE-78,60,61,13,98,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01532.java,cmdi,RuntimeExec-S^-S[]-F.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cb0,Command Injection,CWE-78,56,56,13,96,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01533.java,cmdi,RuntimeExec-S-S[]^-F.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cb1,Sensitive Cookie with Improper SameSite Attribute,CWE-352,94,94,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01534.java,w-419,None,None
67a56dc3b61b6dd44db47cb2,Sensitive Cookie with Improper SameSite Attribute,CWE-352,90,90,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01535.java,w-419,None,None
67a56dc3b61b6dd44db47cb3,Sensitive Cookie with Improper SameSite Attribute,CWE-352,90,90,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01536.java,w-419,None,None
67a56dc3b61b6dd44db47cb4,Sensitive Cookie with Improper SameSite Attribute,CWE-352,90,90,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01537.java,w-419,None,None
67a56dc3b61b6dd44db47cb5,Sensitive Cookie with Improper SameSite Attribute,CWE-352,94,94,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01538.java,w-419,None,None
67a56dc3b61b6dd44db47cb6,Sensitive Cookie with Improper SameSite Attribute,CWE-352,94,94,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01539.java,w-419,None,None
67a56dc3b61b6dd44db47cb7,Sensitive Cookie with Improper SameSite Attribute,CWE-352,94,94,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01540.java,w-419,None,None
67a56dc3b61b6dd44db47cb8,Sensitive Cookie with Improper SameSite Attribute,CWE-352,90,90,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01541.java,w-419,None,None
67a56dc3b61b6dd44db47cb9,Sensitive Cookie with Improper SameSite Attribute,CWE-352,88,88,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01542.java,w-419,None,None
67a56dc3b61b6dd44db47cba,Sensitive Cookie with Improper SameSite Attribute,CWE-352,88,88,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01543.java,w-419,None,None
67a56dc3b61b6dd44db47cbb,Sensitive Cookie with Improper SameSite Attribute,CWE-352,88,88,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01544.java,w-419,None,None
67a56dc3b61b6dd44db47cbc,Sensitive Cookie with Improper SameSite Attribute,CWE-352,88,88,17,48,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01545.java,w-419,None,None
67a56dc3b61b6dd44db47cbd,SQL Injection,CWE-89,57,57,29,32,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01552.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cbe,SQL Injection,CWE-89,55,55,13,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01557.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cbf,SQL Injection,CWE-89,55,55,13,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01558.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cc0,SQL Injection,CWE-89,55,55,13,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01558.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cc1,SQL Injection,CWE-89,55,55,13,53,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01559.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cc2,SQL Injection,CWE-89,55,55,25,95,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01560.java,sqli,SqlStatementExecuteUpdate-S-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cc3,SQL Injection,CWE-89,55,55,25,95,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01560.java,sqli,SqlStatementExecuteUpdate-S-i.code,RequestGetParameterSeparate.code
67a56dc3b61b6dd44db47cc4,Print Stack Trace,CWE-489,115,115,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cc5,Print Stack Trace,CWE-489,121,121,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cc6,Print Stack Trace,CWE-489,127,127,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cc7,Print Stack Trace,CWE-489,133,133,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cc8,Print Stack Trace,CWE-489,139,139,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cc9,Print Stack Trace,CWE-489,145,145,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01563.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cca,Print Stack Trace,CWE-489,115,115,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47ccb,Print Stack Trace,CWE-489,121,121,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47ccc,Print Stack Trace,CWE-489,127,127,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47ccd,Print Stack Trace,CWE-489,133,133,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cce,Print Stack Trace,CWE-489,139,139,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47ccf,Print Stack Trace,CWE-489,145,145,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01564.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cd0,Weak Encryption Algorithm,CWE-326,61,61,69,91,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01565.java,crypto,CipherGetInstance-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd1,Weak Encryption Algorithm,CWE-326,64,64,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01565.java,crypto,CipherGetInstance-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd2,Weak Encryption Algorithm,CWE-326,64,64,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01565.java,crypto,CipherGetInstance-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd3,Print Stack Trace,CWE-489,116,116,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01565.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cd4,Weak Encryption Algorithm,CWE-326,58,58,42,86,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01566.java,crypto,CipherGetInstance-S3.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd5,Weak Encryption Algorithm,CWE-326,58,58,80,85,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01566.java,crypto,CipherGetInstance-S3.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd6,Print Stack Trace,CWE-489,107,107,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01566.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cd7,Print Stack Trace,CWE-489,117,117,13,52,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01567.java,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,None,None
67a56dc3b61b6dd44db47cd8,LDAP Injection,CWE-90,61,61,21,49,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cd9,LDAP Injection,CWE-90,61,61,21,49,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cda,LDAP Injection,CWE-90,61,61,38,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cdb,LDAP Injection,CWE-90,61,61,38,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cdc,Cross-Site Scripting,CWE-79,70,78,21,54,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01568.java,java/XSS,None,None
67a56dc3b61b6dd44db47cdd,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01569.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cde,LDAP Injection,CWE-90,61,61,21,49,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01569.java,ldapi,DirContextSearch-S-S^-SC.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cdf,Path Traversal,CWE-22,50,52,22,96,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01570.java,pathtraver,File-F-S^.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce0,Path Traversal,CWE-22,50,52,22,96,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01570.java,pathtraver,File-F-S^.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce1,Path Traversal,CWE-22,52,52,92,95,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01570.java,pathtraver,File-F-S^.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce2,Path Traversal,CWE-22,52,52,92,95,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01570.java,pathtraver,File-F-S^.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce3,Path Traversal,CWE-22,50,50,22,69,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01571.java,pathtraver,File-S^-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce4,Path Traversal,CWE-22,50,50,22,69,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01571.java,pathtraver,File-S^-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce5,Path Traversal,CWE-22,50,50,52,55,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01571.java,pathtraver,File-S^-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce6,Path Traversal,CWE-22,50,50,52,55,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01571.java,pathtraver,File-S^-S.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce7,Path Traversal,CWE-22,55,55,19,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce8,Path Traversal,CWE-22,55,55,19,74,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ce9,Path Traversal,CWE-22,55,55,47,73,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cea,Path Traversal,CWE-22,55,55,47,73,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ceb,Cross-Site Scripting,CWE-79,69,69,13,92,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dc3b61b6dd44db47cec,Path Traversal,CWE-22,55,55,19,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47ced,Path Traversal,CWE-22,55,55,19,74,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cee,Path Traversal,CWE-22,55,55,47,73,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cef,Path Traversal,CWE-22,55,55,47,73,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,pathtraver,FileInputStream-F.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf0,Cross-Site Scripting,CWE-79,69,69,13,92,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None
67a56dc3b61b6dd44db47cf1,Path Traversal,CWE-22,56,56,13,64,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf2,Path Traversal,CWE-22,56,56,13,64,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf3,Path Traversal,CWE-22,56,56,48,56,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf4,Path Traversal,CWE-22,56,56,48,56,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf5,Path Traversal,CWE-22,69,69,21,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf6,Path Traversal,CWE-22,69,69,21,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01574.java,pathtraver,FileOutputStream-S-b.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf7,Weak Random Number,CWE-330,50,50,24,47,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01575.java,weakrand,MathRandom.code,RequestGetParameterValues.code
67a56dc3b61b6dd44db47cf8,Sensitive Cookie with Improper SameSite Attribute,CWE-352,87,87,13,44,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01575.java,w-419,None,None
