vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,sink,source
67a6309149f3a081ad5ba65d,SQL Injection,,55,55,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01631.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetParameterValues.code
67a6309149f3a081ad5ba65e,SQL Injection,,77,77,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01712.java,sqli,SqlConnectionPrepareCall.code,RequestGetQueryString.code
67a6309149f3a081ad5ba65f,SQL Injection,,77,77,74,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01713.java,sqli,SqlConnectionPrepareCall.code,RequestGetQueryString.code
67a6309149f3a081ad5ba660,SQL Injection,,79,79,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01714.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba661,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01715.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba662,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01716.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba663,SQL Injection,,79,79,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01717.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba664,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01718.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba665,SQL Injection,,78,78,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01719.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba666,SQL Injection,,77,77,31,34,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01728.java,sqli,SqlStatementAddBatch.code,RequestGetQueryString.code
67a6309149f3a081ad5ba667,SQL Injection,,77,77,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01729.java,sqli,SqlStatementAddBatch.code,RequestGetQueryString.code
67a6309149f3a081ad5ba668,SQL Injection,,77,77,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01730.java,sqli,SqlStatementExecute-S-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba669,SQL Injection,,77,77,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01731.java,sqli,SqlStatementExecute-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba66a,SQL Injection,,77,77,59,62,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01732.java,sqli,SqlStatementExecuteQuery.code,RequestGetQueryString.code
67a6309149f3a081ad5ba66b,SQL Injection,,77,77,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01733.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba66c,SQL Injection,,54,54,74,77,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01803.java,sqli,SqlConnectionPrepareCall.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba66d,SQL Injection,,54,54,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01804.java,sqli,SqlConnectionPrepareStatement.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba66e,SQL Injection,,56,56,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01805.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba66f,SQL Injection,,54,54,31,34,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01815.java,sqli,SqlStatementAddBatch.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba670,SQL Injection,,54,54,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01816.java,sqli,SqlStatementAddBatch.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba671,SQL Injection,,54,54,31,34,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01817.java,sqli,SqlStatementAddBatch.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba672,SQL Injection,,54,54,30,33,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01818.java,sqli,SqlStatementExecute-S-i[].code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba673,SQL Injection,,54,54,48,51,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01819.java,sqli,SqlStatementExecuteUpdate-S.code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba674,SQL Injection,,54,54,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01820.java,sqli,SqlStatementExecuteUpdate-S-S[].code,StaticGetParameterSeparate.code
67a6309149f3a081ad5ba675,SQL Injection,,75,75,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01877.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetCookies.code
67a6309149f3a081ad5ba676,SQL Injection,,73,73,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01878.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetCookies.code
67a6309149f3a081ad5ba677,SQL Injection,,74,74,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01879.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetCookies.code
67a6309149f3a081ad5ba678,SQL Injection,,74,74,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01880.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetCookies.code
67a6309149f3a081ad5ba679,SQL Injection,,72,72,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01885.java,sqli,SqlStatementExecute-S-i.code,RequestGetCookies.code
67a6309149f3a081ad5ba67a,SQL Injection,,72,72,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01886.java,sqli,SqlStatementExecute-S-S[].code,RequestGetCookies.code
67a6309149f3a081ad5ba67b,SQL Injection,,72,72,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01887.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetCookies.code
67a6309149f3a081ad5ba67c,SQL Injection,,72,72,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01888.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetCookies.code
67a6309149f3a081ad5ba67d,SQL Injection,,72,72,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01889.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetCookies.code
67a6309149f3a081ad5ba67e,SQL Injection,,72,72,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01890.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetCookies.code
67a6309149f3a081ad5ba67f,SQL Injection,,72,72,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01891.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetCookies.code
67a6309149f3a081ad5ba680,SQL Injection,,59,59,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01961.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetHeader.code
67a6309149f3a081ad5ba681,SQL Injection,,59,59,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01962.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetHeader.code
67a6309149f3a081ad5ba682,SQL Injection,,58,58,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01969.java,sqli,SqlStatementAddBatch.code,RequestGetHeader.code
67a6309149f3a081ad5ba683,SQL Injection,,58,58,31,34,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01970.java,sqli,SqlStatementAddBatch.code,RequestGetHeader.code
67a6309149f3a081ad5ba684,SQL Injection,,58,58,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01971.java,sqli,SqlStatementExecute-S-i[].code,RequestGetHeader.code
67a6309149f3a081ad5ba685,SQL Injection,,58,58,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01972.java,sqli,SqlStatementExecute-S-S[].code,RequestGetHeader.code
67a6309149f3a081ad5ba686,SQL Injection,,58,58,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01973.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetHeader.code
67a6309149f3a081ad5ba687,SQL Injection,,61,61,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02087.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetHeaders.code
67a6309149f3a081ad5ba688,SQL Injection,,62,62,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02088.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetHeaders.code
67a6309149f3a081ad5ba689,SQL Injection,,62,62,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02089.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetHeaders.code
67a6309149f3a081ad5ba68a,SQL Injection,,60,60,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02092.java,sqli,SqlStatementExecute.code,RequestGetHeaders.code
67a6309149f3a081ad5ba68b,SQL Injection,,60,60,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02093.java,sqli,SqlStatementExecute.code,RequestGetHeaders.code
67a6309149f3a081ad5ba68c,SQL Injection,,60,60,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02094.java,sqli,SqlStatementExecute.code,RequestGetHeaders.code
67a6309149f3a081ad5ba68d,SQL Injection,,60,60,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02095.java,sqli,SqlStatementExecute-S-i.code,RequestGetHeaders.code
67a6309149f3a081ad5ba68e,SQL Injection,,60,60,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02096.java,sqli,SqlStatementExecute-S-i[].code,RequestGetHeaders.code
67a6309149f3a081ad5ba68f,SQL Injection,,60,60,59,62,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02097.java,sqli,SqlStatementExecuteQuery.code,RequestGetHeaders.code
67a6309149f3a081ad5ba690,SQL Injection,,60,60,59,62,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02098.java,sqli,SqlStatementExecuteQuery.code,RequestGetHeaders.code
67a6309149f3a081ad5ba691,SQL Injection,,60,60,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02099.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetHeaders.code
67a6309149f3a081ad5ba692,SQL Injection,,55,55,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02169.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetParameter.code
67a6309149f3a081ad5ba693,SQL Injection,,55,55,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02170.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetParameter.code
67a6309149f3a081ad5ba694,SQL Injection,,55,55,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02171.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetParameter.code
67a6309149f3a081ad5ba695,SQL Injection,,55,55,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02172.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetParameter.code
67a6309149f3a081ad5ba696,SQL Injection,,55,55,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02173.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetParameter.code
67a6309149f3a081ad5ba697,SQL Injection,,53,53,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02185.java,sqli,SqlStatementAddBatch.code,RequestGetParameter.code
67a6309149f3a081ad5ba698,SQL Injection,,53,53,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02186.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a6309149f3a081ad5ba699,SQL Injection,,53,53,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02187.java,sqli,SqlStatementExecute.code,RequestGetParameter.code
67a6309149f3a081ad5ba69a,SQL Injection,,53,53,59,62,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02188.java,sqli,SqlStatementExecuteQuery.code,RequestGetParameter.code
67a6309149f3a081ad5ba69b,SQL Injection,,57,57,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02264.java,sqli,SqlConnectionPrepareCall.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba69c,SQL Injection,,59,59,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02265.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba69d,SQL Injection,,59,59,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02266.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba69e,SQL Injection,,57,57,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02267.java,sqli,SqlConnectionPrepareStatement.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba69f,SQL Injection,,59,59,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02268.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a0,SQL Injection,,59,59,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02269.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a1,SQL Injection,,59,59,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02270.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a2,SQL Injection,,58,58,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02271.java,sqli,SqlConnectionPrepareStatement-S-i[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a3,SQL Injection,,57,57,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02283.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a4,SQL Injection,,57,57,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02284.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a5,SQL Injection,,57,57,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02285.java,sqli,SqlStatementExecute-S-S[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a6,SQL Injection,,57,57,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a7,SQL Injection,,57,57,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a8,SQL Injection,,57,57,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetParameterMap.code
67a6309149f3a081ad5ba6a9,SQL Injection,,68,68,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02353.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6aa,SQL Injection,,68,68,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02354.java,sqli,SqlConnectionPrepareStatement-S-i[].code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6ab,SQL Injection,,68,68,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02355.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6ac,SQL Injection,,67,67,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02364.java,sqli,SqlStatementExecute.code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6ad,SQL Injection,,67,67,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02365.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6ae,SQL Injection,,67,67,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02366.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6af,SQL Injection,,67,67,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6b0,SQL Injection,,67,67,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02368.java,sqli,SqlStatementExecuteUpdate-S-i.code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6b1,SQL Injection,,67,67,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02369.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameterNames.code
67a6309149f3a081ad5ba6b2,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02449.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetParameterSeparate.code
67a6309149f3a081ad5ba6b3,SQL Injection,,56,56,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02450.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetParameterSeparate.code
67a6309149f3a081ad5ba6b4,SQL Injection,,55,55,31,34,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02454.java,sqli,SqlStatementAddBatch.code,RequestGetParameterSeparate.code
67a6309149f3a081ad5ba6b5,SQL Injection,,55,55,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02455.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetParameterSeparate.code
67a6309149f3a081ad5ba6b6,SQL Injection,,55,55,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02456.java,sqli,SqlStatementExecuteUpdate-S-S[].code,RequestGetParameterSeparate.code
67a6309149f3a081ad5ba6b7,SQL Injection,,55,55,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02528.java,sqli,SqlConnectionPrepareCall.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6b8,SQL Injection,,55,55,74,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02529.java,sqli,SqlConnectionPrepareCall.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6b9,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02530.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6ba,SQL Injection,,56,56,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02531.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6bb,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02532.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6bc,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02533.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6bd,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02534.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6be,SQL Injection,,57,57,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02535.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6bf,SQL Injection,,55,55,31,34,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02541.java,sqli,SqlStatementAddBatch.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c0,SQL Injection,,55,55,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02542.java,sqli,SqlStatementExecute.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c1,SQL Injection,,55,55,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02543.java,sqli,SqlStatementExecute-S-i.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c2,SQL Injection,,55,55,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02544.java,sqli,SqlStatementExecute-S-i[].code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c3,SQL Injection,,55,55,48,51,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02545.java,sqli,SqlStatementExecuteUpdate-S.code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c4,SQL Injection,,55,55,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02546.java,sqli,SqlStatementExecuteUpdate-S-i[].code,RequestGetParameterValues.code
67a6309149f3a081ad5ba6c5,SQL Injection,,77,77,74,77,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02625.java,sqli,SqlConnectionPrepareCall.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6c6,SQL Injection,,77,77,74,77,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02626.java,sqli,SqlConnectionPrepareCall.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6c7,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02627.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6c8,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02628.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6c9,SQL Injection,,79,79,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02629.java,sqli,SqlConnectionPrepareCall-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6ca,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02630.java,sqli,SqlConnectionPrepareCall-S-i-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6cb,SQL Injection,,77,77,79,82,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02631.java,sqli,SqlConnectionPrepareStatement.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6cc,SQL Injection,,77,77,79,82,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02632.java,sqli,SqlConnectionPrepareStatement.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6cd,SQL Injection,,78,78,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02633.java,sqli,SqlConnectionPrepareStatement-S-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6ce,SQL Injection,,79,79,28,31,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02634.java,sqli,SqlConnectionPrepareStatement-S-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6cf,SQL Injection,,79,79,28,31,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02635.java,sqli,SqlConnectionPrepareStatement-S-i-i-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d0,SQL Injection,,78,78,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02636.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d1,SQL Injection,,78,78,48,51,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02637.java,sqli,SqlConnectionPrepareStatement-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d2,SQL Injection,,77,77,31,34,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02647.java,sqli,SqlStatementAddBatch.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d3,SQL Injection,,77,77,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,sqli,SqlStatementExecute-S-i.code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d4,SQL Injection,,77,77,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02649.java,sqli,SqlStatementExecute-S-i[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d5,SQL Injection,,77,77,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02650.java,sqli,SqlStatementExecute-S-i[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d6,SQL Injection,,77,77,30,33,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02651.java,sqli,SqlStatementExecute-S-S[].code,RequestGetQueryString.code
67a6309149f3a081ad5ba6d7,SQL Injection,,77,77,30,33,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,sqli,SqlStatementExecute-S-S[].code,RequestGetQueryString.code
