vulnerability_id,vulnerability_type,cwe,start_line,end_line,start_column,end_column,triage_true_positive,ground_truth_vulnerability,filename,category,data_flow,sink,source
67abe7ab56e6743164caa2e3,Weak Random Number,CWE-338,114,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02434.java,weakrand,HashMap.code,SecureRandomNextBytes2.code,RequestGetParameterSeparate.code
67abe7ab56e6743164caa2e4,Information Disclosure,CWE-209,39,86,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01561.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa2e5,Cross-Site Scripting,CWE-79,111,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02572.java,java/XSS,None,None,None
67abe7ab56e6743164caa2e6,Header Manipulation,CWE-113,41,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00004.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa2e7,Cross-Site Scripting,CWE-79,101,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,java/xss,None,None,None
67abe7ab56e6743164caa2e8,Information Disclosure,CWE-209,39,75,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02593.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa2e9,Cross-Site Scripting,CWE-79,128,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00450.java,java/xss,None,None,None
67abe7ab56e6743164caa2ea,Information Disclosure,CWE-209,39,124,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01979.java,FE4EADF2-7055-4C36-863E-5A01C4A0E1A4,None,None,None
67abe7ab56e6743164caa2eb,Information Disclosure,CWE-209,39,98,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01575.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa2ec,Insecure Cookie,CWE-614,70,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02709.java,securecookie,QuestionmarkConditional.code,ResponseAddCookie-Nonsecure.code,StaticGetParameterSeparate.code
67abe7ab56e6743164caa2ed,Weak Encryption Algorithm,CWE-327,75,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00945.java,crypto,SafeArrayList.code,CipherGetInstance-S3.code,RequestGetCookies.code
67abe7ab56e6743164caa2ee,Resource Injection,CWE-99,41,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01847.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe7ab56e6743164caa2f0,Poor Code Quality,CWE-398,114,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00793.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa2f1,Header Manipulation,CWE-113,41,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01013.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa2f3,Poor Code Quality,CWE-398,118,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00793.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa2f4,Cross-Site Scripting,CWE-79,121,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00522.java,798E4513-03B3-4252-A644-FBA596AEFB2B,None,None,None
67abe7ab56e6743164caa2f5,Header Manipulation,CWE-113,42,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01000.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa2f6,Poor Code Quality,CWE-398,58,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02714.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa2f7,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa2f8,Path Traversal,CWE-22,80,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00788.java,pathtraver,Reflection.code,FileOutputStream-S.code,RequestGetQueryString.code
67abe7ab56e6743164caa2f9,SQL Injection,CWE-89,77,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02631.java,sqli,SafeIfTrue.code,SqlConnectionPrepareStatement.code,RequestGetQueryString.code
67abe7ab56e6743164caa2fa,Information Disclosure,CWE-209,39,81,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01463.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa2fb,Trust Boundary Violation,CWE-501,73,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,trustbound,SafeQuestionmarkConditional.code,SessionPutValue-S^-O.code,RequestGetCookies.code
67abe7ab56e6743164caa2fd,SQL Injection,CWE-89,61,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00680.java,sqli,SafeHashMap.code,SqlStatementExecute-S-i[].code,RequestGetParameterSeparate.code
67abe7ab56e6743164caa2fe,Information Disclosure,CWE-539,38,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe7ab56e6743164caa2ff,Information Disclosure,CWE-215,88,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00783.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe7ab56e6743164caa300,Information Disclosure,CWE-209,39,101,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01986.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe7ab56e6743164caa301,Information Disclosure,CWE-209,39,71,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01142.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa302,Information Disclosure,CWE-209,39,88,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00621.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa305,Information Disclosure,CWE-209,39,75,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01662.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa306,LDAP Injection,CWE-90,78,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00948.java,ldapi,SafeHashMap.code,DirContextSearch-S-S^-SC.code,RequestGetCookies.code
67abe7ab56e6743164caa307,Denial of Service,CWE-730,323,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/helpers/Utils.java,24023E22-D6C7-4D5C-B049-38B7EFC8B408,None,None,None
67abe7ab56e6743164caa309,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01007.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa30b,Weak Encryption Algorithm,CWE-325,76,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00944.java,crypto,SpringHtmlEscape-S.code,CipherGetInstance-S2.code,RequestGetCookies.code
67abe7ab56e6743164caa30c,Cross-Site Scripting,CWE-79,61,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02466.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67abe7ab56e6743164caa30d,SQL Injection,CWE-89,77,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,sqli,SafeHashMap.code,SqlStatementExecute-S-i.code,RequestGetQueryString.code
67abe7ab56e6743164caa30f,Cross-Site Scripting,CWE-79,123,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01823.java,798E4513-03B3-4252-A644-FBA596AEFB2B,None,None,None
67abe7ab56e6743164caa311,Weak Random Number,CWE-338,116,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01369.java,weakrand,LongChain.code,SecureRandomNextBytes2.code,RequestGetParameterMap.code
67abe7ab56e6743164caa312,Header Manipulation,CWE-113,105,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01676.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa314,Information Disclosure,CWE-497,70,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01036.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa315,Resource Injection,CWE-99,41,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00978.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe7ab56e6743164caa316,Cross-Site Scripting,CWE-79,78,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00442.java,java/XSS,None,None,None
67abe7ab56e6743164caa317,Cross-Site Scripting,CWE-79,102,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00784.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
67abe7ab56e6743164caa318,Weak Random Number,CWE-338,63,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01119.java,weakrand,UnsafeSwitch.code,MathRandom.code,RequestGetHeaderNames.code
67abe7ab56e6743164caa319,Cross-Site Scripting,CWE-79,77,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00405.java,java/xss,None,None,None
67abe7ab56e6743164caa31a,Cross-Site Scripting,CWE-79,100,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01413.java,java/xss,None,None,None
67abe7ab56e6743164caa31b,Poor Code Quality,CWE-398,79,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00002.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa31c,Header Manipulation,CWE-113,99,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00560.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa31d,Information Disclosure,CWE-215,57,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01240.java,DCA98C06-0D99-4EE0-ADA4-A4FA86FDE47A,None,None,None
67abe7ab56e6743164caa31e,SQL Injection,CWE-89,60,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00204.java,sqli,Reflection.code,SqlStatementExecuteUpdate-S-S[].code,RequestGetHeader.code
67abe7ab56e6743164caa31f,Information Disclosure,CWE-209,39,91,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01134.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa322,Weak Encryption Algorithm,CWE-327,74,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,crypto,HashMap.code,CipherGetInstance-S.code,RequestGetHeaderNames.code
67abe7ab56e6743164caa323,Poor Code Quality,CWE-398,126,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01695.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa324,SQL Injection,CWE-89,60,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00672.java,sqli,SafeIfTrue.code,SqlConnectionPrepareCall.code,RequestGetParameterSeparate.code
67abe7ab56e6743164caa325,Cross-Site Scripting,CWE-79,212,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67abe7ab56e6743164caa326,Header Manipulation,CWE-113,70,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00736.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa327,LDAP Injection,CWE-90,84,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02553.java,ldapi,SafeHashMap.code,DirContextSearch-S-S^-O[]-SC.code,RequestGetQueryString.code
67abe7ab56e6743164caa32a,SQL Injection,CWE-89,51,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02174.java,sqli,SafeQuestionmarkConditional.code,SqlSpringBatchupdate-S^.code,RequestGetParameter.code
67abe7ab56e6743164caa32b,Resource Injection,CWE-99,41,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00963.java,2DEE27D8-C41F-48FC-8B40-FA60B403AEAE,None,None,None
67abe7ab56e6743164caa32c,Information Disclosure,CWE-209,39,114,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00859.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe7ab56e6743164caa32e,Information Disclosure,CWE-209,39,107,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01169.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa330,Information Disclosure,CWE-209,39,99,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01991.java,DCA98C06-0D99-4EE0-ADA4-A4FA86FDE47A,None,None,None
67abe7ab56e6743164caa331,Cross-Site Scripting,CWE-79,54,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01336.java,xss,SafeQuestionmarkConditional.code,PrintWriterFormat-L-S^-O[].code,RequestGetParameterMap.code
67abe7ab56e6743164caa334,Header Manipulation,CWE-113,82,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01134.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa335,SQL Injection,CWE-89,62,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01210.java,sqli,HashMap.code,SqlConnectionPrepareStatement-S-i-i.code,RequestGetHeaders.code
67abe7ab56e6743164caa336,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00959.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa338,Information Disclosure,CWE-209,39,128,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00690.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa339,Cross-Site Scripting,CWE-79,287,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67abe7ab56e6743164caa33a,Trust Boundary Violation,CWE-501,64,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01145.java,trustbound,SafeIfTrue.code,SessionSetAttribute-S-O^.code,RequestGetHeaderNames.code
67abe7ab56e6743164caa33b,Information Disclosure,CWE-215,116,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01100.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe7ab56e6743164caa33c,Information Disclosure,CWE-215,110,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01100.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe7ab56e6743164caa33d,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00946.java,AB569D4C-EDB5-4F0F-9E31-D088010B4B33,None,None,None
67abe7ab56e6743164caa33e,Information Disclosure,CWE-209,39,98,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02426.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa33f,Poor Code Quality,CWE-398,59,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02518.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa340,Header Manipulation,CWE-113,109,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02618.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa341,SQL Injection,CWE-89,64,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00940.java,sqli,SafeArrayList.code,SqlStatementExecuteUpdate-S-S[].code,StaticGetParameterSeparate.code
67abe7ab56e6743164caa342,Information Disclosure,CWE-539,38,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,864C76F4-4D0F-4676-BAD7-41523845E5B2,None,None,None
67abe7ab56e6743164caa343,Header Manipulation,CWE-113,101,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01853.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa344,Cross-Site Scripting,CWE-79,76,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01007.java,java/xss,None,None,None
67abe7ab56e6743164caa345,Cross-Site Scripting,CWE-79,88,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01009.java,java/xss,None,None,None
67abe7ab56e6743164caa346,Trust Boundary Violation,CWE-501,53,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01376.java,trustbound,QuestionmarkConditional.code,SessionSetAttribute-S-O^.code,RequestGetParameterMap.code
67abe7ab56e6743164caa347,Path Traversal,CWE-22,78,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,pathtraver,QuestionmarkConditional.code,FileOutputStream-S-b.code,RequestGetQueryString.code
67abe7ab56e6743164caa348,Cross-Site Scripting,CWE-79,184,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/helpers/DatabaseHelper.java,java/xss,None,None,None
67abe7ab56e6743164caa34a,Header Manipulation,CWE-113,40,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00947.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa34b,Information Disclosure,CWE-209,33,46,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01861.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa34c,Information Disclosure,CWE-497,85,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02567.java,DCA98C06-0D99-4EE0-ADA4-A4FA86FDE47A,None,None,None
67abe7ab56e6743164caa34d,Header Manipulation,CWE-113,41,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa34e,Weak Encryption Algorithm,CWE-325,76,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02292.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S-S.code,RequestGetParameterNames.code
67abe7ab56e6743164caa34f,Information Disclosure,CWE-209,39,53,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00714.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa350,Information Disclosure,CWE-209,39,50,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01262.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa352,Weak Encryption Algorithm,CWE-327,81,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,crypto,Assign.code,CipherGetInstance-S-S.code,RequestGetCookies.code
67abe7ab56e6743164caa355,Resource Injection,CWE-99,82,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01837.java,8F3B2393-5D1E-4860-A96F-0F6E0274923F,None,None,None
67abe7ab56e6743164caa358,Poor Code Quality,CWE-398,111,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00248.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa359,Weak Encryption Algorithm,CWE-327,79,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00857.java,crypto,UnsafeSwitch.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67abe7ab56e6743164caa35b,Information Disclosure,CWE-209,39,67,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00024.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa35d,Weak Encryption Algorithm,CWE-325,77,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01102.java,crypto,HashMap.code,CipherGetInstance-S.code,RequestGetHeaderNames.code
67abe7ab56e6743164caa35e,Weak Random Number,CWE-338,135,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java,weakrand,SafeLongChain.code,SecureRandomNextBytes2.code,RequestGetParameterValues.code
67abe7ab56e6743164caa361,Weak Encryption Algorithm,CWE-327,74,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02292.java,crypto,StringEscapeUtilsEscapeHtml-S.code,CipherGetInstance-S-S.code,RequestGetParameterNames.code
67abe7ab56e6743164caa362,Information Disclosure,CWE-215,85,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa364,Cross-Site Scripting,CWE-79,97,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00617.java,java/xss,None,None,None
67abe7ab56e6743164caa365,Information Disclosure,CWE-209,33,46,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00054.java,864C76F4-4D0F-4676-BAD7-41523845E5B2,None,None,None
67abe7ab56e6743164caa366,Cross-Site Scripting,CWE-79,81,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01008.java,java/xss,None,None,None
67abe7ab56e6743164caa367,Information Disclosure,CWE-209,39,85,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01731.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa368,Header Manipulation,CWE-113,101,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00960.java,F493EB79-7E64-4B7F-BCF4-41080CBF6508,None,None,None
67abe7ab56e6743164caa369,Information Disclosure,CWE-209,39,51,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01775.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa36a,Cross-Site Scripting,CWE-79,63,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01155.java,java/xss,None,None,None
67abe7ab56e6743164caa36b,Weak Encryption Algorithm,CWE-325,68,,,,TRUE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01482.java,crypto,Switch.code,CipherGetInstance-S-P2.code,RequestGetParameterSeparate.code
67abe7ab56e6743164caa36d,Information Disclosure,CWE-539,38,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe7ab56e6743164caa36e,Poor Code Quality,CWE-398,111,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00585.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa36f,Information Disclosure,CWE-209,39,105,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa370,Poor Code Quality,CWE-398,101,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00873.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa371,Poor Code Quality,CWE-398,97,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00873.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa372,Weak Encryption Algorithm,CWE-327,67,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02017.java,crypto,BASE64.code,CipherGetInstance-S-P.code,RequestGetHeaders.code
67abe7ab56e6743164caa373,Weak Encryption Algorithm,CWE-325,63,,,,FALSE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,crypto,LongChain.code,CipherGetInstance-S.code,StaticGetParameterSeparate.code
67abe7ab56e6743164caa374,Information Disclosure,CWE-209,39,117,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00734.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa375,Poor Code Quality,CWE-398,121,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00095.java,F972FE42-6C15-47D2-BD5C-448166A574C2,None,None,None
67abe7ab56e6743164caa377,Weak Random Number,CWE-338,50,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01519.java,weakrand,StringBuilderReplace.code,RandomNextFloat.code,RequestGetParameterSeparate.code
67abe7ab56e6743164caa379,Information Disclosure,CWE-497,91,,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,243F5467-EFA4-4F69-8C9D-DB1932A9C0C0,None,None,None
67abe7ab56e6743164caa37a,Information Disclosure,CWE-209,39,75,,,TRUE,TRUE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,97B9518A-F1BC-44CE-BEB1-D5FBDDFCCF9D,None,None,None
67abe7ab56e6743164caa37c,Cross-Site Scripting,CWE-79,59,,,,FALSE,FALSE,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01955.java,java.lang.security.audit.xss.no-direct-response-writer.no-direct-response-writer,None,None,None
